Release 3 - Nutrient profiles (per 100 g),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255,Unnamed: 256,Unnamed: 257,Unnamed: 258,Unnamed: 259,Unnamed: 260,Unnamed: 261,Unnamed: 262,Unnamed: 263,Unnamed: 264,Unnamed: 265,Unnamed: 266,Unnamed: 267,Unnamed: 268,Unnamed: 269,Unnamed: 270,Unnamed: 271
F004210,31302,Borrowed,"Ginger, dried, ground",1397,1284,9.9,9,1.44,4.2,5.2,14.1,0,,,,,,,3.4,0,0,54.1,,,,,,,,,,,,,,,,57.5,57.5,,,,,,,,,,,,,,,,114,,,,,,12.4,19.8,,214,,,,,168,1320,55.8,27,,,3.64,0,,18,,18,3,,,,0.046,0.17,9.62,2.58,12.2,,0.63,,0,13,0,13,13,1,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,64.86,,,,,,,,,,,,,11.95,,,,17.6,5.6,,,,,,,,,,,,0,,,,,0,,0,23.18,0,,0,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,0.4,,,,0.6,0.19,,,,,,,,,,,,,0,,0,,,,,0,0.79,0,,0,0,0,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,152,
F005972,31302,Analysed,Mustard powder,2289,2249,4.3,29.4,4.71,39.5,3.4,5,0,0,0.1,4.9,0,0,,5,0,0,12.2,,,,,,,,,,,,,,,,17.2,17.2,,,,,,,,,,,,,,,,160,,79,,0.41,0,0,7,,310,1.9,,,,730,650,160,3,900,,4.9,0,0,35,0,35,6,,,,1.3,0,6.5,4.24,10.74,,0.4,,0,162,0,162,162,7,0,0,0,0,0,5.1,,,,,,,,5.07,,,,0,,0,,0,0,3.2,0,1.4,,0.7,,0,,0,5.3,,,0,0,0,25.8,,12.3,,25.2,,,63.3,,,,19.4,12.1,,,,,,,,0,,,0,0,,,,,0,,0,31.5,0,,0,,,,0,,0,,0,0,1.21,0,0.53,,0.26,,0,,0,2,,,0,0,0,9.74,,4.64,,9.52,,,23.9,,,,7.32,4.57,,,,,,,,0,,,,0,0,,0,,,,,0,11.9,0,,0,0,0,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,250,
F006118,31302,Borrowed,"Nutmeg, dried, ground",2090,1924,6.2,5.8,0.93,36.3,2.3,20.8,0,,,,,,,3,0,0,25.5,,,,,,,,,,,,,,,,28.5,28.5,,,,,,,,,,,,,,,,184,,,,,,0,3.04,,183,,,,,213,350,1.6,16,,,2.15,0,,28,,28,5,,,,0.346,0.057,1.3,1.22,2.52,,0.16,,0,76,0,76,76,3,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,87.9,,,,,,,,,,,,,10.91,,,,1.2,0,,,,,,,,,,,,0,,,,,0,,0,1.19,0,,0,,,,,,,,,,,,,,,,,,,30.51,,,,,,,,,,,,,3.79,,,,0.41,0,,,,,,,,,,,,,0,,0,,,,,0,0.41,0,,0,0,0,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,72,
F006281,31302,Borrowed,"Oregano, dried",1096,756,9.9,9,1.44,4.3,7.9,42.5,0,,,,,,,4.1,0,0,22.3,,,,,,,,,,,,,,,,26.4,26.4,,,,,,,,,,,,,,,,1597,,,,,,0,36.8,,270,,,,,148,1260,4.5,25,,,2.69,0,,1007,,1007,168,,,,0.177,0.528,4.64,3.45,8.09,,1.04,,0,237,0,237,237,2,0,0,0,0,0,18.3,,,,,,,,18.26,,,,,,,,,,,,,,,,,,,42.66,,,,,,,,,,,,,19.69,,,,20.6,17.1,,,,,,,,,,,,0,,,,,0,,0,37.65,0,,0,,,,,,,,,,,,,,,,,,,1.46,,,,,,,,,,,,,0.67,,,,0.7,0.58,,,,,,,,,,,,,0,,0,,,,,0,1.29,0,,0,0,0,,,,,,,,,,,,,,,,,141,,,,,,,,,,,,,,,,,,203,
F006316,31302,Borrowed,"Paprika, dry powder",1311,1032,11.2,14.1,2.26,12.9,7.7,34.9,0,,,,,,,10.3,0,0,8.8,,,,,,,,,,,,,,,,19.1,19.1,,,,,,,,,,,,,,,,229,,,,,,0,21.14,,178,,,,,314,2280,6.3,68,,,4.33,0,,26162,,26162,4360,,,,0.33,1.23,10.06,1.19,11.25,,2.14,,0,49,0,49,49,1,0,0,0,0,0,29.1,,,,,,,,29.1,,,,,,,,,,,,,,,,,,,18.45,,,,,,,,,,,,,14.61,,,,63,3.9,,,,,,,,,,,,0,,,,,0,,0,66.95,0,,0,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,1.51,,,,6.5,0.4,,,,,,,,,,,,,0,,0,,,,,0,6.9,0,,0,0,0,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,70,
F006618,31302,Borrowed,"Pepper, black, ground",1156,953,12.5,10.4,1.66,3.3,4.5,25.3,0,0.2,0.2,0,0,0,0.2,0.6,0,0,38,,,,,,,,,,,,,,,,38.6,38.6,,,,,,,,,,,,,,,,443,,,,,,6,9.71,,171,,,,,158,1329,4.9,20,,,1.19,0,,310,,310,52,,,,0.108,0.18,1.14,0.84,1.99,,0.29,,0,17,0,17,17,0,0,0,0,0,0,1,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,44.49,,,,,,,,,,,,,23.62,,,,22.2,4.8,,,,,,,,,,,,0,,,,,0,,0,31.9,0,,0,,,,,,,,,,,,,,,,,,,1.39,,,,,,,,,,,,,0.74,,,,0.69,0.15,,,,,,,,,,,,,0,,0,,,,,0,0.99,0,,0,0,0,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,50,
F007715,31302,Borrowed,"Rosemary, dried",1314,973,9.3,4.9,0.78,15.2,6.5,42.6,0,,,,,,,19.6,0,0,0.8,,,,,,,,,,,,,,,,20.4,20.4,,,,,,,,,,,,,,,,1280,,,,,,2.3,29.25,,220,,,,,70,955,4.6,50,,,3.23,0,,1880,,1880,313,,,,0.514,0.428,1,1.69,2.69,,1.74,,0,307,0,307,307,61,0,0,0,0,0,7.5,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,57.93,,,,,,,,,,,,,23.9,,,,9.1,8.5,,,,,,,,,,,,0,,,,,0,,0,18.39,0,,0,,,,,,,,,,,,,,,,,,,7.05,,,,,,,,,,,,,2.91,,,,1.11,1.03,,,,,,,,,,,,,0,,0,,,,,0,2.24,0,,0,0,0,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,,100,
F007726,31302,Borrowed,"Sage, dried",1320,998,8,10.6,1.7,12.8,8,40.3,0,,,,,,,1.7,0,0,18.7,,,,,,,,,,,,,,,,20.4,20.4,,,,,,,,,,,,,,,,1652,,,,,,1.8,28.12,,428,,,,,91,1070,3.7,11,,,4.7,0,,3485,,3485,581,,,,0.754,0.336,5.72,4.08,9.8,,2.69,,0,274,0,274,274,32,0,0,0,0,0,7.5,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,68.95,,,,,,,,,,,,,17.54,,,,5,11.5,,,,,,,,,,,,0,,,,,0,,0,16.51,0,,0,,,,,,,,,,,,,,,,,,,7.03,,,,,,,,,,,,,1.79,,,,0.51,1.18,,,,,,,,,,,,,0,,0,,,,,0,1.68,0,,0,0,0,,,,,,,,,,,,,,,,,141,,,,,,,,,,,,,,,,,,240,
F009160,31302,Borrowed,"Thyme, dried, ground",1182,886,7.8,9.1,1.46,7.4,11.7,37,0,,,,,,,1.7,0,0,25.2,,,,,,,,,,,,,,,,26.9,26.9,,,,,,,,,,,,,,,,1890,,,,,,2.3,123.6,,220,,,,,201,814,4.6,55,,,6.18,0,,2264,,2264,377,,,,0.513,0.399,4.94,3.16,8.1,,0.55,,0,274,0,274,274,50,0,0,0,0,0,7.5,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,62.19,,,,,,,,,,,,,10.71,,,,11.4,15.7,,,,,,,,,,,,0,,,,,0,,0,27.11,0,,0,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,0.64,,,,0.68,0.93,,,,,,,,,,,,,0,,0,,,,,0,1.61,0,,0,0,0,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,,186,
F009335,31302,Borrowed,"Turmeric, dried, ground",1219,1037,12.8,9.7,1.55,3.2,7.1,22.7,0,,,,,,,3.2,0,0,41.2,,,,,,,,,,,,,,,,44.4,44.4,,,,,,,,,,,,,,,,168,,,,,,2.3,55,,208,,,,,299,2080,6.2,27,,,4.5,0,,0,,0,0,,,,0.058,0.15,1.35,2.89,4.24,,1.8,,0,20,0,20,20,1,0,0,0,0,0,4.4,,,,,,,,4.43,,,,,,,,,,,,,,,,,,,60.4,,,,,,,,,,,,,14.76,,,,22.1,2.8,,,,,,,,,,,,0,,,,,0,,0,24.84,0,,0,,,,,,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,0.46,,,,0.69,0.08,,,,,,,,,,,,,0,,0,,,,,0,0.77,0,,0,0,0,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,170,
F007870,31301,Imputed,"Salt substitute, potassium chloride",0,0,0.2,0,0,0,99.8,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,34,,,,,,19.9,0,,1,,,,,3,50009,2.6,33,,,0.1,0,,0,,0,0,,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,0,,,,,0,,0,0,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,
F007878,31301,Analysed,"Salt, table, iodised",0,0,0.2,0,0,0,99.8,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,34,0,61200,,,,4400,0,,1,0.054,,0.2,2,3,98,1.9,38168,,,0.1,0,,0,,0,0,,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,0,,,,,0,,0,0,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,
F007879,31301,Analysed,"Salt, table, non-iodised",0,0,0.2,0,0,0,99.8,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,34,3.8,61200,,,,19.9,0,,1,,,0,5,3,17,2.6,38178,,,0.1,0,,0,,0,0,,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,0,,,,,0,,0,0,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,
F008933,31303,Analysed,"Stock, dry powder or cube",900,900,3.6,11.3,1.81,8.9,55.4,0,0,0.1,0.1,4.1,0,0,,4.3,2.8,2.8,18.2,,,,,,,,,,,,,,,,22.5,22.5,,,,,,,,,,,,,,,,71,,32100,,0,50,44,2.5,,25,0.49,,,,200,250,6,18400,130,,0.4,0,0,24,0,24,4,,,,0.13,0.14,3.1,1.56,4.66,0.44,0.1,5.3,0,14,0,14,14,0,0,0,0,0,0,0,,,,,,,,0,,0,0,0,,0.3,,1.1,0,44.2,0.1,5.4,,0.4,,0,,0,51.5,,,,,,,,,,,,,35.97,,,,7.8,0.1,,,,,,,,0,,,0,0,,,,,0,,0,7.86,0,,5.2,,0,0,0,,0.02,,0.09,0,3.76,0.01,0.46,,0.03,,0,,0,4.38,,,,,,,,,,,,,3.06,,,,0.66,0.01,,,,,,,,0,,,,0,0,,0,,,,,0,0.67,0,,439.03,0,0,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,92,
F008936,31304,Recipe,"Stock, liquid, all flavours (except fish), prepared from commercial powder or cube",18,18,98.1,0.2,0.04,0.2,1.1,0,0,0,0,0.1,0,0,,0.1,0,0,0.4,,,,,,,,,,,,,,,,0.4,0.4,,,,,,,,,,,,,,,,3,,632,,0.034,79.66,1.6,0.05,,2,0.31,,,,4,5,0.1,362,6,,0.01,0,,0,,0,0,,,,0.002,0.003,0.06,0.03,0.09,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,0.08,,,,,,,,,,,,,0.06,,,,0.01,0,,,,,,,,,,,,,0,,0,,,,,0,0.01,0,,8.56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
F009072,31303,Analysed,"Taco seasoning mix, chilli-based",1335,1266,6.8,6.2,0.94,4.8,18.3,8.7,0,3,1.6,13.8,0,10.1,,28.5,11.2,11.2,29.6,,,,,,,,,,,,,,,,58.1,58.1,,1.7,,0,0.4,,,0.2,,,,,,,,240,,9500,,0.34,0,6,6.3,,76,0.74,,,,200,700,6,6238,,,0.91,0,0,1400,,1400,233,,,,0.13,0.25,2.2,1.04,3.24,0.47,0.31,,0,0,0,0,0,0,0,0,0,0,0,3.7,,,,,,,,3.7,0,0,0.6,0.5,,4.2,,2.5,0,15.4,0,4.2,,0.2,,0.2,,0.1,27.9,,0,,0.4,,23.2,,0,,0,,0,23.6,,,,45.6,2.8,,0,,,,0,,0,0,,0,0,,,,0,0,,0,48.4,0,,0,0,0,0.03,0.02,,0.19,,0.11,0,0.71,0,0.19,,0.01,,0.01,,0,1.28,,0,,0.02,,1.06,,0,,0,,0,1.08,,,,2.09,0.13,,0,,,,0,,0,0,,,0,0,,0,0,,,,0,2.22,0,,0,0,0,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,62,
F000247,31501,Recipe,"Baking powder, dry powder",364,361,4,0.8,0.14,0.3,27.8,0.4,0,,,,,,,0,0,0,19.8,,,,,,,,,,,,,,,,19.8,19.8,,,,,,,,,,,,,,,,6,,,,,,1,2.02,,9,,,,,29,8267,1.6,6868,,,0.36,0,,0,,0,0,,,,0.026,0,0.41,0.15,0.56,,0.02,,0,3,0,3,3,0,0,0,0,0,0,0.1,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,0.07,,,,0.1,0.01,,,,,,,,,,,,,0.24,,0,,,,,0,0.1,0.241,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
F000248,31501,Borrowed,"Baking soda (bicarbonate), dry powder",0,0,0.2,0,0,0,36.9,0,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,0,,,,,,0,0,,0,,,,,0,0,0.2,27360,,,0,0,,0,,0,0,,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,0,,,,,0,,0,0,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,
F003250,31501,Borrowed,"Cream of tartar, dry powder",2,0,1.7,0,0,0,36.8,0.2,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,8,,,,,,0,3.72,,2,,,,,5,16500,0.2,52,,,0.42,0,,0,,0,0,,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,0,,,,,0,,0,0,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,
F005158,31501,Analysed,"Lecithin, soy, granules",2620,2500,1.5,6,1.05,62.4,7.4,15.1,0,0,0,4.2,0.2,0,,4.4,0,0,0.5,,,,,,,,,,,,,,,,4.9,4.9,,0.8,,0,0.2,,,0,,,,,,,,120,,0,,0.09,0,0.5,1.5,,200,0.31,,,,2000,1210,2,11,43,,0.7,0,0,0,0,0,0,,,,0,0.02,0.2,1.11,1.31,0.14,0.2,3,0,4,0,4,4,0,0,0,0,0,0,4.6,,,,,,16,,6.2,,,,0,,0,,0.1,0,20.4,0,3.8,,0,,0,,0,24.3,,,0,0,0,6.8,,0,,0,,,6.8,,,,62,7,,,,,,,,0,,,0,0,,,,,0,,0,69,0,,0,,,,0,,0,,0.06,0,12.17,0,2.27,,0,,0,,0,14.5,,,0,0,0,4.06,,0,,0,,,4.06,,,,36.98,4.18,,,,,,,,0,,,,0,0,,0,,,,,0,41.16,0,,17.9,0,0,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,65,
F004196,31502,Analysed,"Gelatine, all types",1449,1449,11,84.4,15.2,0.4,1.8,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,250,,470,,0.07,6500,0,2.1,,15,0.13,,,,32,7,6,330,1500,,0.4,0,0,0,0,0,0,,,,0,0,0,0.26,0.26,0,0,0.4,0,30,0,30,30,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,42.86,,,,0,0,,,,,,,,,,,,0,,,,,0,,0,7.14,0,,0,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,0.16,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0.03,0,,0,0,0,606,539,407,12,701,1210,50,113,216,261,52,139,821,252,137,43,1,174,9211,8193,6186,182,10655,18392,760,1718,3283,3967,790,2113,12479,3830,2082,654,15,2645
F009351,31401,Borrowed,"Vanilla, artificial or imitation",231,231,85.6,0,0,0,0,0,0,,,,,,,14.4,0,0,0,,,,,,,,,,,,,,,,14.4,14.4,,,,,,,,,,,,,,,,3,,,,,,0.2,0.05,,1,,,,,0,0,0,3,,,0.01,0,,0,,0,0,,,,0.003,0.029,0.13,0,0.13,,0.01,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,0,,,,,0,,0,0,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,
F009350,31401,Borrowed,Vanilla bean extract,1203,1203,52.6,0.1,0.01,0.1,0.3,0,34.4,,,,,,,12.6,0,0,0,,,,,,,,,,,,,,,,12.6,12.6,,,,,,,,,,,,,,,,11,,,,,,0.2,0.12,,12,,,,,6,148,0,9,,,0.11,0,,0,,0,0,,,,0.011,0.095,0.42,0,0.42,,0.03,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,41.67,,,,,,,,,,,,,41.67,,,,12.5,4.2,,,,,,,,,,,,0,,,,,0,,0,16.67,0,,0,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,0.02,,,,0.01,0,,,,,,,,,,,,,0,,0,,,,,0,0.01,0,,0,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,
F009606,31101,Analysed,"Yeast, dry powder",1126,910,6,36.4,5.82,5,4.8,26.9,0,0,0,0,0,0,,0,0,0,6.3,,,,,,,,,,,,,,,,6.3,6.3,,,,,,,,,,,,,,,,18,,310,,0.57,31,5.5,3.5,,95,0.28,,,,860,1470,1,170,320,,18,0,0,0,0,0,0,,,,0.59,0.12,28,6.13,34.13,4.3,0.82,200,0,2340,0,2340,2340,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,18.79,,,,,,,,,,,,,80.89,,,,0.3,0,,,,,,,,,,,,0,,,,,0,,0,0.32,0,,0,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,3.24,,,,0.01,0,,,,,,,,,,,,,0,,0,,,,,0,0.01,0,,0,0,0,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,361,
F000996,29101,Analysed,"Beer, high alcohol (5% v/v & above)",174,174,91.9,0.5,0.08,0,0,0,4.5,0,0,0,0.2,0,,0.2,0,0,0,1.3,,,,,,,,0.5,,,,,,,2.1,2.1,0,0,,0,0,,,0,,0,0.1,1.6,0,0,0,4,0.2,39,,0.003,60,0,0.01,0,9,0.224,0,0.2,1,23,55,0,4,8,0,0,0,0,0,0,0,0,,,,0,0.04,0,0.06,0.06,0,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,0,,,,,0,,0,0,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,3,
F000994,29101,Analysed,"Beer, full strength (alcohol 4-4.9% v/v)",152,152,93,0.4,0.06,0,0.1,0,3.6,0,0,0,0,0,,0,0,0,0,1.8,,,,,,,,0.4,,,,,,,2.3,2.3,0,0,,0,0,,,0,,0,0.1,1.9,0,0,0,4,0.2,25,,0.002,50,0,0,0,6,0.034,0,0,1,16,36,0,4,11,0,0,0,0,0,0,0,0,,,,0,0.03,0,0.04,0.04,0,0.03,0.9,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,0,,,,,0,,0,0,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,3,
